OBJECTID,MONLOCID,SAMPTYPE,INSTRUMT,SECCHI,DEPTH,PH,DO,CONDUCT,TEMP,MON_DATE,ENC_LK_DEPTH,SP_COND,GlobalID
10077,CHAR_SD,Deep/Surface Sample,YSI,1.8,28.5,5.26,12.3,0.026,6,2023/04/27 00:00:00+00,,0,304ea037-4c32-46e2-860f-eb408239f7b8
10078,CHAR_SD,Deep/Surface Sample,YSI,1.8,29,5.25,12.29,0.026,6,2023/04/27 00:00:00+00,,0,039ad9a2-902d-474d-b33f-c1e7b429e9dd
10079,CHAR_SD,Deep/Surface Sample,YSI,1.8,29.5,5.25,12.29,0.026,6,2023/04/27 00:00:00+00,,0,1529b12a-bd4b-4e19-b5eb-e6212fd732b3
10080,CHAR_SD,Deep/Surface Sample,YSI,1.8,30,5.24,12.29,0.026,6,2023/04/27 00:00:00+00,,0,6cf1e470-ef91-4e49-a8c8-466f4b654ef5
10081,CHAR_SD,Deep/Surface Sample,YSI,1.8,30.5,5.24,12.29,0.026,5.9,2023/04/27 00:00:00+00,,0,cb40c620-b8b0-406b-bf32-9c585006a812
10082,CHAR_SD,Deep/Surface Sample,YSI,1.8,31,5.24,12.28,0.026,5.9,2023/04/27 00:00:00+00,,0,44d42f83-baee-4def-b853-12491701ef0d
10083,CHAR_SD,Deep/Surface Sample,YSI,1.8,31.5,5.24,12.28,0.026,5.9,2023/04/27 00:00:00+00,,0,a12b456a-1543-411b-b8cb-13c529bf9195
10084,CHAR_SD,Deep/Surface Sample,YSI,1.8,32,5.24,12.28,0.026,5.9,2023/04/27 00:00:00+00,,0,7fcc7173-4250-4017-98b2-6fceef650ede
10085,CHAR_SD,Deep/Surface Sample,YSI,1.8,32.5,5.24,12.27,0.026,5.9,2023/04/27 00:00:00+00,,0,f7f412eb-a185-4fb0-bf68-d1f75c306e56
10086,CHAR_SD,Deep/Surface Sample,YSI,1.8,33,5.24,12.27,0.026,5.9,2023/04/27 00:00:00+00,,0,c4dea1f4-3f24-4e52-9c9e-050ef30e513c
10087,CHAR_SD,Deep/Surface Sample,YSI,1.8,33.5,5.23,12.27,0.026,5.8,2023/04/27 00:00:00+00,,0,d8622d00-cbb9-444b-ba4b-741397461fcd
10088,CHAR_SD,Deep/Surface Sample,YSI,1.8,34,5.23,12.26,0.026,5.8,2023/04/27 00:00:00+00,,0,b2d292a3-d3bd-4481-9801-bf40f54de0a1
10089,CHAR_SD,Deep/Surface Sample,YSI,1.8,34.5,5.23,12.25,0.026,5.8,2023/04/27 00:00:00+00,,0,0f96896a-8431-4438-b112-6ba464b85a9d
10090,CHAR_SD,Deep/Surface Sample,YSI,1.8,35,5.23,12.25,0.026,5.8,2023/04/27 00:00:00+00,,0,c6bef51b-c8a7-4682-a2a8-862c59c3f265
10091,CHAR_SD,Deep/Surface Sample,YSI,1.8,35.5,5.23,12.25,0.026,5.8,2023/04/27 00:00:00+00,,0,0cf0171a-48b7-4ecb-a3db-fa241e742aa5
10092,CHAR_SD,Deep/Surface Sample,YSI,1.8,36,5.23,12.24,0.026,5.8,2023/04/27 00:00:00+00,,0,e28ab5fa-a173-4db9-b4b3-ba24181b4570
10093,CHAR_SD,Deep/Surface Sample,YSI,1.8,36.5,5.23,12.24,0.026,5.8,2023/04/27 00:00:00+00,,0,fac74e5a-f6d2-468a-a490-6587fe4e753b
10094,CHAR_SD,Deep/Surface Sample,YSI,1.8,37,5.23,12.24,0.026,5.8,2023/04/27 00:00:00+00,,0,0657aa88-671d-4215-9bbd-27a74f625ca7
10095,CHAR_SD,Deep/Surface Sample,YSI,1.8,37.5,5.23,12.24,0.026,5.8,2023/04/27 00:00:00+00,,0,14273ecb-002f-4c0d-95af-bc44f6a4eae9
10096,CHAR_SD,Deep/Surface Sample,YSI,1.8,38,5.23,12.24,0.026,5.8,2023/04/27 00:00:00+00,,0,2089857f-4d74-4deb-88cf-5a4ccdf8285b
10097,CHAR_SD,Deep/Surface Sample,YSI,1.8,38.5,5.23,12.23,0.026,5.8,2023/04/27 00:00:00+00,,0,2f30ffda-f48b-47c0-be70-faf27059c13b
10098,CHAR_SD,Deep/Surface Sample,YSI,1.8,39,5.22,12.23,0.026,5.8,2023/04/27 00:00:00+00,,0,9974708c-2591-409c-9d48-b5f346bf8ba9
10099,CHAR_SD,Deep/Surface Sample,YSI,1.8,39.5,5.21,12.23,0.026,5.8,2023/04/27 00:00:00+00,,0,cc858eaa-c235-44e4-b4ab-3593e541fed4
10100,CHAR_SD,Deep/Surface Sample,YSI,1.8,40,5.21,12.23,0.026,5.8,2023/04/27 00:00:00+00,,0,f1ba8d90-5efb-4a04-8c99-2ace8021238e
10101,CHAR_SD,Deep/Surface Sample,YSI,1.8,40.5,5.21,12.22,0.026,5.8,2023/04/27 00:00:00+00,,0,9a48a884-e128-4c9c-8e6f-08d9e03d7ba0
10102,CHAR_SD,Deep/Surface Sample,YSI,1.8,41,5.21,12.22,0.026,5.8,2023/04/27 00:00:00+00,,0,25b859c7-69dc-4a84-8703-343cf4ca4310
10103,CHAR_SD,Deep/Surface Sample,YSI,1.8,41.5,5.2,12.21,0.026,5.8,2023/04/27 00:00:00+00,,0,dcf69632-dfdf-4adb-bd00-0f77fae8898b
10104,CHAR_SD,Deep/Surface Sample,YSI,1.8,42,5.2,12.21,0.026,5.8,2023/04/27 00:00:00+00,,0,535d6941-c47c-4ef3-92b9-81f774d98fda
10105,CHAR_SD,Deep/Surface Sample,YSI,1.8,42.5,5.21,10.88,0.026,5.8,2023/04/27 00:00:00+00,,0,fb40c52a-7946-4ba1-9ee2-eb06ed41f4b0
10106,CHAR_SD,Deep/Surface Sample,YSI,1.8,43,5.22,10.89,0.026,5.8,2023/04/27 00:00:00+00,,0,f0151c5c-1fb3-40b9-a36e-c2fd10936ad0
10107,CHAR_SD,Deep/Surface Sample,YSI,1.8,43.5,5.22,10.89,0.026,5.8,2023/04/27 00:00:00+00,,0,8910f3eb-aaaa-4e9d-a061-42b4a5420616
10108,CHO_OUT,Outlet Sample,YSI,0,0,5.81,11.41,0.362,10.1,2023/04/19 00:00:00+00,,0,b4c8e33f-4dc7-4775-b02a-e9eeda57c72d
10109,CHO_SD,Deep/Surface Sample,YSI,5.3,0,6.03,11.19,0.366,10,2023/04/19 00:00:00+00,,0,7e1f899c-9908-48a1-b31f-ae722a92abc2
10110,CHO_SD,Deep/Surface Sample,YSI,5.3,0.5,5.93,11.19,0.367,10,2023/04/19 00:00:00+00,,0,a3d5c485-3b86-44d4-bbfe-f957b294d01e
10111,CHO_SD,Deep/Surface Sample,YSI,5.3,1,5.9,11.19,0.367,10,2023/04/19 00:00:00+00,,0,dafb279f-cedd-44ba-b8d0-5680cf6c7f93
10112,CHO_SD,Deep/Surface Sample,YSI,5.3,1.5,5.86,11.19,0.367,9.9,2023/04/19 00:00:00+00,,0,f12f415c-781d-48d3-baf6-80a073fb64f4
10113,CHO_SD,Deep/Surface Sample,YSI,5.3,2,5.85,11.18,0.367,9.9,2023/04/19 00:00:00+00,,0,c68e41f7-9d4f-4808-9df9-385d78d1dd3a
10114,CHO_SD,Deep/Surface Sample,YSI,5.3,2.5,5.84,11.17,0.367,9.9,2023/04/19 00:00:00+00,,0,31f2f86d-1ad0-456d-adf7-9ecc04aef8dd
10115,CHO_SD,Deep/Surface Sample,YSI,5.3,3,5.83,11.16,0.367,9.9,2023/04/19 00:00:00+00,,0,bd2fb315-4d73-4c51-8584-6931d26e77d7
10116,CHO_SD,Deep/Surface Sample,YSI,5.3,3.5,5.83,11.16,0.367,9.9,2023/04/19 00:00:00+00,,0,8e57a712-729b-43d6-8372-7595ddb77ae7
10117,CHO_SD,Deep/Surface Sample,YSI,5.3,4,5.83,11.16,0.367,9.9,2023/04/19 00:00:00+00,,0,386bc731-d70e-46c5-89f9-ce6e3607a0cb
10118,CHO_SD,Deep/Surface Sample,YSI,5.3,4.5,5.82,11.16,0.367,9.9,2023/04/19 00:00:00+00,,0,eafa50e1-ce94-4feb-99c3-2d9960c8e8b3
10119,CHO_SD,Deep/Surface Sample,YSI,5.3,5,5.82,11.16,0.367,9.9,2023/04/19 00:00:00+00,,0,41f09d85-58b3-41dc-998b-53d225c3e74f
10120,CHO_SD,Deep/Surface Sample,YSI,5.3,5.5,5.82,11.15,0.367,9.9,2023/04/19 00:00:00+00,,0,55a998ff-15cc-4967-908e-a54eecfc318f
10121,CHO_SD,Deep/Surface Sample,YSI,5.3,6,5.82,11.15,0.367,9.9,2023/04/19 00:00:00+00,,0,a4142d3b-4286-46f2-92a9-1416cd099ed5
10122,CHO_SD,Deep/Surface Sample,YSI,5.3,6.5,5.82,11.14,0.367,9.9,2023/04/19 00:00:00+00,,0,d0cbc5c3-8d6d-4151-9198-f32dbd21d734
10123,CHO_SD,Deep/Surface Sample,YSI,5.3,7,5.81,11.14,0.363,9.8,2023/04/19 00:00:00+00,,0,9a3544da-ce5e-4073-a05e-efe8f3c30016
10124,CHO_SD,Deep/Surface Sample,YSI,5.3,7.5,5.77,11.53,0.357,9,2023/04/19 00:00:00+00,,0,4533954d-2b29-4625-b20f-2484dcf8015e
10125,CHO_SD,Deep/Surface Sample,YSI,5.3,8,5.76,11.54,0.351,8.5,2023/04/19 00:00:00+00,,0,0ace3088-d99d-4471-93a6-47cd6621c6b9
10126,CHO_SD,Deep/Surface Sample,YSI,5.3,8.5,5.73,11.61,0.347,8.1,2023/04/19 00:00:00+00,,0,ccbcf3cc-fea6-4e29-8ebe-f5a6da4d70b5
10127,CHO_SD,Deep/Surface Sample,YSI,5.3,9,5.71,11.58,0.347,8.1,2023/04/19 00:00:00+00,,0,13c22111-b1e7-4b0d-b3c6-e2c865d2c1ad
10128,CHO_SD,Deep/Surface Sample,YSI,5.3,9.5,5.69,11.49,0.345,7.9,2023/04/19 00:00:00+00,,0,82007e77-e836-4928-ab3b-5be6e16a5f63
10129,CHO_SD,Deep/Surface Sample,YSI,5.3,10,5.66,11.37,0.344,7.7,2023/04/19 00:00:00+00,,0,7222327b-7ac7-4514-9838-6093a3d054e3
10130,CHO_SD,Deep/Surface Sample,YSI,5.3,10.5,5.65,11.29,0.344,7.7,2023/04/19 00:00:00+00,,0,10d4ce97-21f1-4bae-aa26-d9ab2efa4a0b
10131,CHO_SD,Deep/Surface Sample,YSI,5.3,11,5.41,11.2,0.344,7.8,2023/04/19 00:00:00+00,,0,0b6e31b4-e80a-4c10-af47-126029914d12
10132,CHO_SD,Deep/Surface Sample,YSI,5.3,11.5,5.37,11.2,0.344,7.8,2023/04/19 00:00:00+00,,0,9939f88d-09bc-439b-a2a3-907dc02ca1ac
10133,CHO_SD,Deep/Surface Sample,YSI,5.3,12,5.34,11.2,0.344,7.8,2023/04/19 00:00:00+00,,0,a4b34f38-e5bd-43dd-8b90-bd2af42aad84
10134,CHO_SD,Deep/Surface Sample,YSI,5.3,12.5,5.33,11.19,0.344,7.8,2023/04/19 00:00:00+00,,0,1db4a99b-90a0-4f5b-a2cf-67b54b7a97fc
10135,CHO_SD,Deep/Surface Sample,YSI,5.3,13,5.33,11.18,0.344,7.8,2023/04/19 00:00:00+00,,0,67face2e-d9f1-47a5-a95c-8a12f1561c24
10136,CRA_OUT,Outlet Sample,YSI,0,0,6.93,11.01,0.332,9.6,2023/04/18 00:00:00+00,,0,36476a69-3dd3-4b56-b937-726ae8e4ccd2
10137,CRA_SD,Deep/Surface Sample,YSI,3.4,0,7.04,10.78,0.388,11.2,2023/04/18 00:00:00+00,,0,a7fd07c7-67a0-47a0-a402-c337fb0aed83
10138,CRA_SD,Deep/Surface Sample,YSI,3.4,0.5,7.08,10.78,0.388,11.2,2023/04/18 00:00:00+00,,0,c3b38588-78ec-47fb-8830-9d13ab573c25
10139,CRA_SD,Deep/Surface Sample,YSI,3.4,1,7.13,10.78,0.387,11.2,2023/04/18 00:00:00+00,,0,51ef02b2-a89a-4dc4-af36-025e21e0aa02
10140,CRA_SD,Deep/Surface Sample,YSI,3.4,1.5,7.14,10.77,0.387,11.1,2023/04/18 00:00:00+00,,0,6f92ba83-dc53-47ce-ab4e-1212070ccdcf
10141,CRA_SD,Deep/Surface Sample,YSI,3.4,2,7.25,10.74,0.385,10.9,2023/04/18 00:00:00+00,,0,d5c75027-3acf-4f22-a34b-0cd5485d3e28
10142,CRA_SD,Deep/Surface Sample,YSI,3.4,2.5,7.25,10.73,0.384,10.8,2023/04/18 00:00:00+00,,0,e7a48f3c-4287-4a15-a81b-dc78fd9cb8ea
10143,CRA_SD,Deep/Surface Sample,YSI,3.4,3,7.23,10.51,0.385,10.8,2023/04/18 00:00:00+00,,0,bc3606b7-98b8-461c-bb3e-ea24190dbefc
10144,ECHO_OUT,Outlet Sample,YSI,0,0,5.1,10.94,0.027,8.3,2023/05/03 00:00:00+00,,0,d92237b2-f77e-4105-9dee-8242fa2223fc
10145,ECHO_SD,Deep/Surface Sample,YSI,1.4,0,5.69,10.62,0.027,10.7,2023/05/03 00:00:00+00,,0,87d82dae-335c-49bd-a3af-bf1d289e90e9
10146,ECHO_SD,Deep/Surface Sample,YSI,1.4,0.5,5.55,10.55,0.027,10.7,2023/05/03 00:00:00+00,,0,22fa200d-c590-49d1-80e7-fc4d5d9a5416
10147,ECHO_SD,Deep/Surface Sample,YSI,1.4,1,5.53,10.51,0.027,10.7,2023/05/03 00:00:00+00,,0,ecda9339-a7d1-4fbb-b172-f562c9e15486
10148,ECHO_SD,Deep/Surface Sample,YSI,1.4,1.5,5.48,10.49,0.027,10.7,2023/05/03 00:00:00+00,,0,1b534f00-3e95-4d4b-b817-d2f0719d841b
10149,ECHO_SD,Deep/Surface Sample,YSI,1.4,2,5.44,10.48,0.027,10.7,2023/05/03 00:00:00+00,,0,d38611be-fe2c-443e-9c94-b42176a021cf
10150,ECHO_SD,Deep/Surface Sample,YSI,1.4,2.5,5.4,10.47,0.027,10.7,2023/05/03 00:00:00+00,,0,c61a2011-9deb-4824-bfd5-53d76c03639d
10151,ECHO_SD,Deep/Surface Sample,YSI,1.4,3,5.4,10.45,0.027,10.7,2023/05/03 00:00:00+00,,0,7b3781a7-63c9-48ee-a9ad-93a26a46d37e
10152,ECHO_SD,Deep/Surface Sample,YSI,1.4,3.5,5.4,10.44,0.027,10.7,2023/05/03 00:00:00+00,,0,e28f8434-f9af-4607-a501-45dabc65b67f
10153,ECHO_SD,Deep/Surface Sample,YSI,1.4,4,5.38,10.43,0.027,10.7,2023/05/03 00:00:00+00,,0,1beb6fad-71cb-47d6-b5f0-e55a464a37f8
10154,ECHO_SD,Deep/Surface Sample,YSI,1.4,4.5,5.37,10.43,0.027,10.7,2023/05/03 00:00:00+00,,0,6f32e883-dbe9-4cc9-9f15-3d3fd20ac181
10155,ECHO_SD,Deep/Surface Sample,YSI,1.4,5,5.36,10.43,0.027,10.7,2023/05/03 00:00:00+00,,0,cb05557d-8ffb-466b-927c-719d099bb016
10156,ECHO_SD,Deep/Surface Sample,YSI,1.4,5.5,5.33,10.43,0.027,10.7,2023/05/03 00:00:00+00,,0,55102769-343b-48f1-babb-40716419dfb2
10157,ECHO_SD,Deep/Surface Sample,YSI,1.4,6,5.33,10.42,0.027,10.7,2023/05/03 00:00:00+00,,0,7ced44ca-23e8-40ee-b4f7-ccc32cb516d6
10158,ECHO_SD,Deep/Surface Sample,YSI,1.4,6.5,5.31,10.42,0.027,10.7,2023/05/03 00:00:00+00,,0,90d90951-c07b-4e1f-96be-cd5d58d9ef8c
10159,ECHO_SD,Deep/Surface Sample,YSI,1.4,7,5.31,10.41,0.027,10.7,2023/05/03 00:00:00+00,,0,8fefbbe4-07c1-4393-9152-0f825a88e1b7
10160,ECHO_SD,Deep/Surface Sample,YSI,1.4,7.5,5.31,10.41,0.027,10.7,2023/05/03 00:00:00+00,,0,b8f9f4f7-07dc-40c4-896f-4385e65ba91f
10161,ECHO_SD,Deep/Surface Sample,YSI,1.4,8,5.31,10.4,0.027,10.7,2023/05/03 00:00:00+00,,0,b9ba587c-fe32-4f6d-a8b2-fa3e7c70f9a5
10162,ECHO_SD,Deep/Surface Sample,YSI,1.4,8.5,5.31,10.4,0.027,10.7,2023/05/03 00:00:00+00,,0,c9561d45-c5c7-4b82-bf1d-61c71ee8a771
10163,ECHO_SD,Deep/Surface Sample,YSI,1.4,9,5.31,10.4,0.027,10.7,2023/05/03 00:00:00+00,,0,34c5a328-1e1f-40f5-b406-13fa13e0f8fa
10164,ECHO_SD,Deep/Surface Sample,YSI,1.4,9.5,5.31,10.4,0.027,10.7,2023/05/03 00:00:00+00,,0,91e0e5bc-e815-4176-a58a-1a8a85f573ef
10165,ECHO_SD,Deep/Surface Sample,YSI,1.4,10,5.3,10.39,0.027,10.7,2023/05/03 00:00:00+00,,0,2fcaf76e-85f3-44fa-bd27-fac23af71551
10166,ECHO_SD,Deep/Surface Sample,YSI,1.4,10.5,5.29,10.39,0.027,10.7,2023/05/03 00:00:00+00,,0,049d0535-fc21-4498-9684-66f5c52c23fe
10167,ECHO_SD,Deep/Surface Sample,YSI,1.4,11,5.29,10.39,0.027,10.7,2023/05/03 00:00:00+00,,0,2f78cdf6-de35-4c85-b7bc-f4712e5eb1bb
10168,ELB_OUT,Outlet Sample,YSI,0,0,6.82,11.27,0.14,12,2023/04/20 00:00:00+00,,0,ca4312c2-ff50-41f6-84bf-7bb442ea024b
10169,ELB_SD,Deep/Surface Sample,YSI,2.1,0,6.7,11.33,0.129,12.8,2023/04/20 00:00:00+00,,0,889926f6-8180-4cb1-b66a-8b67efeac94d
10170,ELB_SD,Deep/Surface Sample,YSI,2.1,0.5,6.71,11.35,0.129,12.8,2023/04/20 00:00:00+00,,0,682f3676-6563-4b45-a969-e1873c7cfd93
10171,ELB_SD,Deep/Surface Sample,YSI,2.1,1,6.72,11.35,0.129,12.8,2023/04/20 00:00:00+00,,0,7975f106-a717-4134-8a84-e5f9187076e2
10172,ELB_SD,Deep/Surface Sample,YSI,2.1,1.5,6.74,11.36,0.129,12.6,2023/04/20 00:00:00+00,,0,e949eabd-6cd6-4ad8-b85f-e61fc2b0cd1b
10173,ELB_SD,Deep/Surface Sample,YSI,2.1,2,6.76,11.47,0.129,12.4,2023/04/20 00:00:00+00,,0,c0d0659d-ec4e-4203-940d-71fcf30e9dbc
10174,FEN_OUT,Outlet Sample,YSI,0,0,6.57,10.76,0.054,11.7,2023/04/25 00:00:00+00,,0,a2f03b6f-6621-40ef-ad6e-739b32e29625
10175,FEN_SD,Deep/Surface Sample,YSI,1.7,0,6.73,10.99,0.053,11.4,2023/04/25 00:00:00+00,,0,73e551b5-4d2f-461f-926e-fb57ec9c8f09
10176,FEN_SD,Deep/Surface Sample,YSI,1.7,0.5,6.71,11,0.053,11.4,2023/04/25 00:00:00+00,,0,f520a6a0-78cc-468d-bad2-727d1ec450ef
10177,FEN_SD,Deep/Surface Sample,YSI,1.7,1,6.7,11,0.053,11.4,2023/04/25 00:00:00+00,,0,ff9c773f-26c5-496c-8c43-8dfd90164c8e
10178,FEN_SD,Deep/Surface Sample,YSI,1.7,1.5,6.69,10.99,0.053,11.4,2023/04/25 00:00:00+00,,0,8b4b5342-9725-44c2-95db-42a7df2cc159
10179,FEN_SD,Deep/Surface Sample,YSI,1.7,2,6.67,10.98,0.053,11.4,2023/04/25 00:00:00+00,,0,68e166eb-9b1c-43c0-9fa1-13f2e3d34c1a
10180,FEN_SD,Deep/Surface Sample,YSI,1.7,2.5,6.67,10.97,0.053,11.4,2023/04/25 00:00:00+00,,0,625aa65f-22c2-4afc-8a73-a61d725bb73f
10181,FEN_SD,Deep/Surface Sample,YSI,1.7,3,6.65,10.76,0.053,11.2,2023/04/25 00:00:00+00,,0,3ad0cd92-3c2c-400e-a4ae-d9da63c81d97
10182,FEN_SD,Deep/Surface Sample,YSI,1.7,3.5,6.59,10.67,0.053,10.8,2023/04/25 00:00:00+00,,0,9a18711a-ac10-49eb-bb6f-0f89df6844b1
10183,FEN_SD,Deep/Surface Sample,YSI,1.7,4,6.55,10.56,0.052,10.7,2023/04/25 00:00:00+00,,0,7ff82031-833a-485d-947e-d6ac1ca54738
10184,FEN_SD,Deep/Surface Sample,YSI,1.7,4.5,6.52,10.48,0.052,10.6,2023/04/25 00:00:00+00,,0,5a4a5399-57d6-4b96-b86e-dd4015277ea9
10185,FEN_SD,Deep/Surface Sample,YSI,1.7,5,6.5,10.46,0.052,10.6,2023/04/25 00:00:00+00,,0,a2e3a116-6836-4864-91f8-28835530a21a
10186,FEN_SD,Deep/Surface Sample,YSI,1.7,5.5,6.49,10.41,0.052,10.5,2023/04/25 00:00:00+00,,0,ea016330-4ee7-407b-97dc-0fcee6ef0337
10187,FEN_SD,Deep/Surface Sample,YSI,1.7,6,6.48,10.39,0.052,10.5,2023/04/25 00:00:00+00,,0,3d708f31-9e4a-4f35-ada3-5ac075f9ba94
10188,FEN_SD,Deep/Surface Sample,YSI,1.7,6.5,6.46,10.28,0.052,10.5,2023/04/25 00:00:00+00,,0,4e14b8ab-30ed-4494-9cae-19e6731de498
10189,FEN_SD,Deep/Surface Sample,YSI,1.7,7,6.42,9.8,0.052,10.1,2023/04/25 00:00:00+00,,0,30386735-881d-47e4-b0d7-a38fa0d6d4df
10190,FEN_SD,Deep/Surface Sample,YSI,1.7,7.5,6.36,9.7,0.052,9.9,2023/04/25 00:00:00+00,,0,bd64f857-3ff3-40be-9708-cd6752183dd0
10191,FEN_SD,Deep/Surface Sample,YSI,1.7,8,6.34,9.65,0.052,9.9,2023/04/25 00:00:00+00,,0,43419b26-b6eb-48f0-9130-e8990c4ffd34
10192,FEN_SD,Deep/Surface Sample,YSI,1.7,8.5,6.33,9.59,0.051,9.8,2023/04/25 00:00:00+00,,0,f7c67f99-1d27-4b55-9627-f9b43b1e05aa
10193,FEN_SD,Deep/Surface Sample,YSI,1.7,9,6.3,9.09,0.051,9.8,2023/04/25 00:00:00+00,,0,d21eb611-6060-48b2-8fd7-71cd0da9b6de
10194,FIR_OUT,Outlet Sample,YSI,0,0,8.05,10.74,,9.9,2023/04/25 00:00:00+00,,0.4927,c98ef9a4-3dff-41d2-a3e5-b57cabc28564
10195,FIR_SD,Deep/Surface Sample,YSI,1.8,0,8.4,10.98,,10.8,2023/04/25 00:00:00+00,,0.492,c3ed3f51-49fa-47ca-9bb2-7813efadeeb6
10196,FIR_SD,Deep/Surface Sample,YSI,1.8,0.5,8.4,10.97,,10.8,2023/04/25 00:00:00+00,,0.492,0e767aa8-f710-4657-a5df-630151a90f0d
10197,FIR_SD,Deep/Surface Sample,YSI,1.8,1,8.4,10.95,,10.8,2023/04/25 00:00:00+00,,0.493,a41cf25e-0cca-49a3-9ae7-34eb221ddd4d
10198,FIR_SD,Deep/Surface Sample,YSI,1.8,1.5,8.4,10.95,,10.8,2023/04/25 00:00:00+00,,0.494,a5d3a555-acd8-4bdb-b351-2e576b7f2a97
10199,FIR_SD,Deep/Surface Sample,YSI,1.8,2,8.4,11.29,,10.8,2023/04/25 00:00:00+00,,0.494,4997532e-6688-4a3f-92c3-7c41767c3295
10200,FIR_SD,Deep/Surface Sample,YSI,1.8,2.5,8.38,11.16,,10.8,2023/04/25 00:00:00+00,,0.493,7a88a214-2725-4364-9537-e43a1f480e40
10201,FIR_SD,Deep/Surface Sample,YSI,1.8,3,8.34,10.82,,10.7,2023/04/25 00:00:00+00,,0.494,5a81794f-f968-4f10-8f59-d0d2f63039aa
10202,FIR_SD,Deep/Surface Sample,YSI,1.8,3.5,8.33,10.73,,10.7,2023/04/25 00:00:00+00,,0.494,ef1e21c6-a924-421e-95bb-26453bd672ec
10203,FIR_SD,Deep/Surface Sample,YSI,1.8,4,8.28,11,,10.6,2023/04/25 00:00:00+00,,0.494,eedd2189-7fe6-4f80-ad4e-811af49e8e92
10204,FIR_SD,Deep/Surface Sample,YSI,1.8,4.5,8.24,11.14,,10.3,2023/04/25 00:00:00+00,,0.494,a2eecde0-a24c-4e90-add3-19f7a5379800
10205,FIR_SD,Deep/Surface Sample,YSI,1.8,5,8.21,10.95,,10.2,2023/04/25 00:00:00+00,,0.494,816fdffc-2dad-4e64-8ba7-67fad1a341ab
10206,FIR_SD,Deep/Surface Sample,YSI,1.8,5.5,8.19,10.77,,10.1,2023/04/25 00:00:00+00,,0.494,bdc95276-ec85-47f6-bbf6-97afd696f6ab
10207,FIR_SD,Deep/Surface Sample,YSI,1.8,6,8.17,11.07,,10,2023/04/25 00:00:00+00,,0.495,b3201d49-09af-4308-96bf-d34bdabf1349
10208,FIR_SD,Deep/Surface Sample,YSI,1.8,6.5,8.1,10.92,,9.8,2023/04/25 00:00:00+00,,0.494,9bf7ad3e-7f1c-4992-8d94-34b96508677f
10209,FIR_SD,Deep/Surface Sample,YSI,1.8,7,8.01,11,,9.6,2023/04/25 00:00:00+00,,0.495,6f026d6e-5ef8-49f2-af80-feee91513655
10210,FIR_SD,Deep/Surface Sample,YSI,1.8,7.5,7.95,11.18,,9.4,2023/04/25 00:00:00+00,,0.495,e55f7da9-02cb-4f0a-b489-6fdf2038addb
10211,FIR_SD,Deep/Surface Sample,YSI,1.8,8,7.82,10.96,,8.9,2023/04/25 00:00:00+00,,0.495,34e99c2a-b417-408c-84ae-47b9011adafc
10212,FIR_SD,Deep/Surface Sample,YSI,1.8,8.5,7.81,11.01,,8.8,2023/04/25 00:00:00+00,,0.496,2e362049-1a06-46b8-8751-29b27f591969
10213,FIR_SD,Deep/Surface Sample,YSI,1.8,9,7.79,10.86,,8.7,2023/04/25 00:00:00+00,,0.496,3845298f-a200-4ea7-b538-8cd32aa32560
10214,FIR_SD,Deep/Surface Sample,YSI,1.8,9.5,7.77,10.92,,8.6,2023/04/25 00:00:00+00,,0.496,8f359e7a-4b91-4585-8f45-199c457170ed
10215,FIR_SD,Deep/Surface Sample,YSI,1.8,10,7.63,10.92,,8.1,2023/04/25 00:00:00+00,,0.495,25627d99-0739-4e3a-b382-f28b5761e0c3
10216,FIR_SD,Deep/Surface Sample,YSI,1.8,10.5,7.62,11.06,,7.5,2023/04/25 00:00:00+00,,0.496,5662246c-cfcf-4e65-92b0-1fdf1171a2c3
10217,FIR_SD,Deep/Surface Sample,YSI,1.8,11,7.61,11.1,,7.3,2023/04/25 00:00:00+00,,0.496,5b1510f0-e415-4434-a0e2-086b0d9a5fe5
10218,FIR_SD,Deep/Surface Sample,YSI,1.8,11.5,7.6,11.08,,7.2,2023/04/25 00:00:00+00,,0.497,aa663bc8-2288-4904-9fd7-16aca81917c0
10219,FIR_SD,Deep/Surface Sample,YSI,1.8,12,7.6,10.8,,7.1,2023/04/25 00:00:00+00,,0.4936,7ff31a9c-e45f-48c1-a506-e01c709ad3ca
10220,FIR_SD,Deep/Surface Sample,YSI,1.8,12.5,7.58,10.91,,7,2023/04/25 00:00:00+00,,0.496,7efebce4-02fd-4b0e-9120-4a33d4a046b0
10221,FIR_SD,Deep/Surface Sample,YSI,1.8,13,7.58,10.88,,7,2023/04/25 00:00:00+00,,0.496,233c9e4f-c95f-47f8-87f6-94df770791fd
10222,FIR_SD,Deep/Surface Sample,YSI,1.8,13.5,7.58,11.1,,6.9,2023/04/25 00:00:00+00,,0.496,13f145e0-5af5-4bc6-9501-0831137e042b
10223,FIR_SD,Deep/Surface Sample,YSI,1.8,14,7.57,10.89,,6.8,2023/04/25 00:00:00+00,,0.497,81599b97-5d93-41f3-99e0-fcad7ad21a57
10224,FIR_SD,Deep/Surface Sample,YSI,1.8,14.5,7.55,10.93,,6.8,2023/04/25 00:00:00+00,,0.497,aca91d3f-81c2-4e10-a408-ddd66649c92f
10225,FIR_SD,Deep/Surface Sample,YSI,1.8,15,7.5,10.87,,6.7,2023/04/25 00:00:00+00,,0.497,a8147956-dd6c-499c-8f51-3710c4319b3b
